flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label,final_label
0.0,54.0,6.0,64.0,1.321221231500621,1.321221231500621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,83067376.24105537,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DDoS-TCP_Flood,DDoS
0.0,54.0,6.0,64.0,64.13750181587419,64.13750181587419,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,83089933.02840255,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DDoS-SYN_Flood,DDoS
0.0,0.0,1.0,64.0,1.1980911911545349,1.1980911911545349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,83483202.40528746,9.5,9.16515138991168,0.0,0.0,0.0,141.55,DDoS-ICMP_Flood,DDoS
0.0344805002212524,5.74,1.05,65.74,1.0122783364621404,1.0122783364621404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9745.04,373.24,1479.44,923.1168029794422,544.7509229090685,924.12,83253634.87993869,9.5,42.82730851804568,770.3953369188209,312438.82005752303,0.95,141.55,DDoS-ICMP_Fragmentation,DDoS
0.1494860005378723,7275.0,17.0,64.0,971.6394519560548,971.6394519560548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,83123610.26538357,9.5,10.0,0.0,0.0,0.0,141.55,DDoS-UDP_Flood,DDoS
0.0,54.0,6.0,64.0,19.87471403145986,19.87471403145986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,83064244.83832856,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DDoS-TCP_Flood,DDoS
0.0,0.0,1.0,64.0,2.89641008831546,2.89641008831546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,83483262.5022278,9.5,9.16515138991168,0.0,0.0,0.0,141.55,DDoS-ICMP_Flood,DDoS
0.0,0.0,1.0,64.0,399457.5238095237,399457.5238095237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,83483268.69845204,9.5,9.16515138991168,0.0,0.0,0.0,141.55,DDoS-ICMP_Flood,DDoS
0.0260498046875,14701.0,17.0,64.0,11696.16688589954,11696.16688589954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,83495231.23936678,9.5,10.0,0.0,0.0,0.0,141.55,DDoS-UDP_Flood,DDoS
0.0,54.0,6.0,64.0,2.8822407557144727,2.8822407557144727,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,83318152.82208657,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DDoS-PSHACK_Flood,DDoS
0.0369307422637939,33675.0,17.0,64.0,18229.17931190376,18229.17931190376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,83016020.44491772,9.5,10.0,0.0,0.0,0.0,141.55,DoS-UDP_Flood,DoS
0.0,54.0,6.0,64.0,3.1299828448690885,3.1299828448690885,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,83343791.67878956,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DDoS-RSTFINFlood,DDoS
0.0,54.0,6.0,64.0,4.186938338075657,4.186938338075657,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,83089294.05865087,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DDoS-SYN_Flood,DDoS
2.3300781273841857,174.42,6.0,64.0,2.082823304973057,2.082823304973057,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,83362295.14242992,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DDoS-SynonymousIP_Flood,DDoS
0.0,54.0,6.0,64.0,2.0744520491457163,2.0744520491457163,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,82977515.57369854,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DoS-SYN_Flood,DoS
0.9882623839378356,1392362.66,17.0,64.0,2500.038074501296,2500.038074501296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5817.0,554.0,554.0,554.0,0.0,554.0,83759077.28811017,9.5,33.28663395418648,0.0,0.0,0.0,141.55,Mirai-udpplain,Botnet
0.0,0.0,1.0,64.0,1.5744572917370894,1.5744572917370894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,83132131.60367778,9.5,9.16515138991168,0.0,0.0,0.0,141.55,DDoS-ICMP_Flood,DDoS
3.8515621185302735,130.14,5.94,63.36,0.6201005986113924,0.6201005986113924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,568.08,54.0,55.08,54.12586437942862,0.3274192493658687,54.06,83362384.352019,9.5,10.40437644929932,0.4634948694473756,0.6314176472671922,0.18,141.55,DDoS-SynonymousIP_Flood,DDoS
1.7931237077713014,108.0,6.0,64.0,8.187699525857479,8.187699525857479,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,83362445.90421352,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DDoS-SynonymousIP_Flood,DDoS
3.360096080303192,108.0,6.0,64.0,0.5952213733390269,0.5952213733390269,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,83361031.83920185,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DDoS-SynonymousIP_Flood,DDoS
0.0,54.0,6.0,64.0,1.631328361483009,1.631328361483009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,82946582.5080299,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DoS-TCP_Flood,DoS
0.0,54.0,6.0,64.0,29.77830473337072,29.77830473337072,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,83344108.05196716,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DDoS-RSTFINFlood,DDoS
0.4744472169876099,36166.7,16.61,63.95,3196.396133448236,3196.396133448236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,532.87,50.0,57.87,50.658492912187576,2.134701563770592,50.69,83098703.91896154,9.5,10.06482448941474,3.0241463568431004,22.86617629491732,0.28,141.55,DDoS-UDP_Flood,DDoS
0.0,54.0,6.0,64.0,2.260251361540179,2.260251361540179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,82955894.86789718,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DoS-TCP_Flood,DoS
2.118722400665283,105.15,6.11,64.0,2.6538684456342128,2.6538684456342128,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,569.34,54.0,56.34,54.135009158926735,0.5448700341481204,54.39,83362455.99070586,9.5,10.405259260158935,0.7735144137019102,4.994529321224137,0.06,141.55,DDoS-SynonymousIP_Flood,DDoS
0.0,0.74,1.05,64.0,57.54569090297926,57.54569090297926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,441.64,42.0,42.64,42.03284210526317,0.1411973841428703,42.32,83128167.65956625,9.5,9.168790514719682,0.2021052631578947,1.021163434903047,0.02,141.55,DDoS-ICMP_Flood,DDoS
0.0,0.0,47.0,64.0,15.790202050243382,15.790202050243382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6216.0,592.0,592.0,592.0,0.0,592.0,83693969.59355892,9.5,34.409301068170514,0.0,0.0,0.0,141.55,Mirai-greeth_flood,Botnet
0.0,54.0,6.0,64.0,3.119797911083384,3.119797911083384,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,83348609.18471874,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DDoS-RSTFINFlood,DDoS
4.200919349193573,106.92,5.94,63.36,0.4713271422165351,0.4713271422165351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.96,54.0,54.96,54.09086437942861,0.2731542160048735,54.06,82946572.3864346,9.5,10.401035956236472,0.3867525233056279,0.4839176472671923,0.16,141.55,DoS-TCP_Flood,DoS
0.0143426489830017,7175.0,17.0,64.0,9912.268902235151,9912.268902235151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,83103105.62090477,9.5,10.0,0.0,0.0,0.0,141.55,DDoS-UDP_Flood,DDoS
0.1660028004646301,35602.0,17.0,64.0,9384.7464479154,9384.7464479154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,555.0,50.0,80.0,52.199706285716346,7.748115626257431,52.5,83123613.9126766,9.5,10.202604066432585,10.976412135327571,508.4392614828663,0.12,141.55,DDoS-UDP_Flood,DDoS
2.4014171361923218,497850.4,6.0,114.4,175.9372237899172,175.9372237899172,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,16.0,421.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,17449.4,1079.6,6292.4,2731.526666666666,1866.116187976946,3106.8,0.0032978057861328,5.5,72.49154642972834,2639.086822000977,5879484.585968254,0.7,38.5,BenignTraffic,Benign
0.0,54.0,6.0,64.0,11.16324823252509,11.16324823252509,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,82981031.70218891,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DoS-SYN_Flood,DoS
0.0,0.78,1.05,65.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,444.24,42.0,45.24,42.20803043241588,0.7910988417675299,42.36,83150690.1220594,9.5,9.187638578321817,1.1215074696781622,7.025522145943428,0.09,141.55,DDoS-ICMP_Flood,DDoS
0.0,0.0,0.97,62.08,26.48111447485139,26.48111447485139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,448.2,42.36,45.78,43.12418627657173,1.3021675913211743,42.54,83149492.03019649,9.5,9.28076344586784,1.7878178110617349,9.120629691748912,0.18,141.55,DDoS-ICMP_Flood,DDoS
4.721746637821197,108.06,6.05,65.17,0.5621872810757902,0.5621872810757902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,572.01,54.0,59.01,54.319766133376426,1.2200018808795097,54.57,82946397.48687252,9.5,10.422783350550535,1.729657406975872,14.24192390288793,0.16,141.55,DoS-TCP_Flood,DoS
0.0,0.0,1.0,64.0,164.6633165829146,164.6633165829146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,83123998.33690867,9.5,9.16515138991168,0.0,0.0,0.0,141.55,DDoS-ICMP_Flood,DDoS
0.0,0.0,1.0,64.0,17.143499103707203,17.143499103707203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,83132138.84831451,9.5,9.16515138991168,0.0,0.0,0.0,141.55,DDoS-ICMP_Flood,DDoS
0.0,0.0,47.0,64.0,1.973142462650494,1.973142462650494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6069.0,578.0,578.0,578.0,0.0,578.0,83574185.16887301,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood,Botnet
0.0199396204948425,65.32,6.11,65.91,13.516096017001582,13.516096017001582,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,572.7,54.0,59.7,54.2925,1.2575392025224388,56.85,82980877.70574252,9.5,10.419405550994414,1.8,81.0,0.02,141.55,DoS-SYN_Flood,DoS
